timestamp,building_id,sensor_id,temperature,humidity,power_consumption
2025-10-05T21:00:00Z,B002,S01,16.4,61.7,731.0
2025-10-03T15:00:00Z,B006,S03,18.9,59.7,641.0
2025-10-04T09:00:00Z,B005,S03,24.7,56.8,661.0
2025-10-01T00:00:00Z,B004,S01,21.0,55.7,602.0
2025-10-02T00:00:00Z,B001,S02,19.8,53.6,580.0
2025-10-05T00:00:00Z,B006,S01,20.2,52.0,708.0
2025-10-02T06:00:00Z,B003,S03,25.4,46.7,679.0
2025-10-03T03:00:00Z,B010,S01,26.5,50.1,851.0
2025-10-04T09:00:00Z,B004,S03,23.7,51.9,786.0
2025-10-05T00:00:00Z,B001,S03,,60.3,610.0
2025-10-03T06:00:00Z,B003,S03,24.5,49.8,744.0
2025-10-04T09:00:00Z,B003,S02,23.8,51.3,545.0
2025-10-04T06:00:00Z,B008,S02,26.1,52.4,864.0
2025-10-03T18:00:00Z,B004,S02,16.1,67.8,627.0
2025-10-05T18:00:00Z,B009,S01,15.7,65.7,668.0
2025-10-03T12:00:00Z,B009,S01,21.1,67.6,710.0
2025-10-01T09:00:00Z,B005,S01,25.6,56.9,754.0
2025-10-01T00:00:00Z,B007,S02,22.2,55.6,818.0
2025-10-03T12:00:00Z,B007,S03,19.7,57.4,716.0
2025-10-03T15:00:00Z,B006,S01,18.2,61.9,703.0
2025-10-05T09:00:00Z,B004,S01,24.4,56.1,852.0
2025-10-01T00:00:00Z,B008,S02,21.8,58.5,736.0
2025-10-01T15:00:00Z,B008,S02,17.7,66.2,629.0
2025-10-01T21:00:00Z,B002,S01,16.3,63.2,553.0
2025-10-02T06:00:00Z,B006,S02,24.7,50.2,685.0
2025-10-04T12:00:00Z,B010,S01,21.4,58.3,762.0
2025-10-02T21:00:00Z,B006,S02,18.8,62.9,664.0
2025-10-03T06:00:00Z,B005,S03,24.5,48.1,686.0
2025-10-02T03:00:00Z,B004,S03,24.9,53.7,783.0
2025-10-05T15:00:00Z,B002,S03,16.0,67.1,618.0
2025-10-01T21:00:00Z,B002,S02,17.3,60.7,556.0
2025-10-05T00:00:00Z,B009,S01,21.5,53.1,720.0
2025-10-01T03:00:00Z,B009,S03,25.2,52.2,868.0
2025-10-01T00:00:00Z,B001,S03,19.6,55.8,680.0
2025-10-02T18:00:00Z,B004,S02,14.0,,567.0
2025-10-02T06:00:00Z,B008,S03,27.1,48.8,815.0
2025-10-03T12:00:00Z,B003,S02,19.8,63.2,662.0
2025-10-03T09:00:00Z,B006,S01,24.4,50.9,687.0
2025-10-01T12:00:00Z,B003,S03,20.6,61.8,621.0
2025-10-04T21:00:00Z,B004,S03,17.7,65.4,567.0
2025-10-02T21:00:00Z,B002,S03,15.9,61.4,527.0
2025-10-05T18:00:00Z,B005,S03,16.4,61.4,574.0
2025-10-04T18:00:00Z,B001,S01,17.0,60.6,605.0
2025-10-01T06:00:00Z,B003,S01,23.8,53.6,737.0
2025-10-03T18:00:00Z,B006,S03,16.3,62.5,776.0
2025-10-05T00:00:00Z,B008,S02,21.0,53.9,613.0
2025-10-01T00:00:00Z,B009,S01,21.8,51.6,652.0
2025-10-02T03:00:00Z,B002,S03,24.4,49.0,702.0
2025-10-04T09:00:00Z,B005,S02,25.2,61.3,762.0
2025-10-04T09:00:00Z,B007,S01,24.4,57.8,746.0
2025-10-05T18:00:00Z,B008,S02,15.0,68.7,646.0
2025-10-05T09:00:00Z,B004,S02,23.7,55.8,836.0
2025-10-04T09:00:00Z,B001,S01,24.2,54.1,686.0
2025-10-03T21:00:00Z,B009,S03,18.2,62.2,561.0
2025-10-05T00:00:00Z,B010,S02,21.0,53.0,792.0
2025-10-01T06:00:00Z,B002,S01,26.3,53.9,775.0
2025-10-02T03:00:00Z,B010,S01,25.4,46.7,785.0
2025-10-03T18:00:00Z,B004,S03,16.1,63.9,618.0
2025-10-04T21:00:00Z,B009,S02,18.4,61.0,745.0
2025-10-01T03:00:00Z,B010,S02,23.4,53.2,772.0
2025-10-01T09:00:00Z,B006,S02,25.5,54.9,790.0
2025-10-03T00:00:00Z,B008,S03,21.8,49.0,725.0
2025-10-03T03:00:00Z,B007,S01,25.2,50.0,788.0
2025-10-04T06:00:00Z,B007,S01,26.1,51.5,827.0
2025-10-04T00:00:00Z,B005,S01,21.7,53.4,777.0
2025-10-01T06:00:00Z,B002,S03,26.5,58.2,840.0
2025-10-01T09:00:00Z,B004,S02,24.2,53.9,784.0
2025-10-01T12:00:00Z,B005,S03,20.4,65.8,616.0
2025-10-03T21:00:00Z,B010,S03,17.2,61.7,658.0
2025-10-01T06:00:00Z,B004,S01,26.1,48.4,751.0
2025-10-04T21:00:00Z,B003,S01,16.9,55.9,685.0
2025-10-04T06:00:00Z,B004,S03,26.0,55.3,822.0
2025-10-03T15:00:00Z,B010,S01,17.3,72.9,701.0
2025-10-04T00:00:00Z,B009,S03,21.2,56.6,741.0
2025-10-02T18:00:00Z,B010,S01,16.4,63.0,642.0
2025-10-05T00:00:00Z,B003,S01,19.8,56.0,577.0
2025-10-05T15:00:00Z,B003,S01,17.8,69.4,694.0
2025-10-03T18:00:00Z,B009,S03,16.3,62.5,538.0
2025-10-02T12:00:00Z,B001,S01,20.4,56.7,613.0
2025-10-01T06:00:00Z,B006,S01,25.8,54.1,750.0
2025-10-05T03:00:00Z,B006,S02,24.1,53.7,726.0
2025-10-02T06:00:00Z,B002,S03,24.6,57.4,751.0
2025-10-05T03:00:00Z,B009,S03,25.0,46.2,845.0
2025-10-01T03:00:00Z,B009,S01,25.8,51.1,798.0
2025-10-04T09:00:00Z,B002,S01,24.4,61.8,836.0
2025-10-01T06:00:00Z,B004,S03,25.8,44.9,755.0
2025-10-03T09:00:00Z,B003,S02,24.7,50.4,788.0
2025-10-05T09:00:00Z,B001,S03,24.2,54.7,729.0
2025-10-02T21:00:00Z,B004,S01,18.2,64.8,528.0
2025-10-01T00:00:00Z,B006,S02,20.2,54.7,652.0
2025-10-02T09:00:00Z,B010,S03,24.4,55.1,839.0
2025-10-05T06:00:00Z,B006,S02,26.2,51.3,795.0
2025-10-05T00:00:00Z,B004,S03,19.7,52.3,607.0
2025-10-03T06:00:00Z,B006,S02,25.5,56.5,811.0
2025-10-01T06:00:00Z,B010,S01,26.9,49.0,838.0
2025-10-04T12:00:00Z,B004,S01,21.8,65.4,725.0
2025-10-03T18:00:00Z,B001,S01,16.3,65.6,544.0
2025-10-04T15:00:00Z,B008,S02,17.3,65.3,689.0
2025-10-05T00:00:00Z,B008,S01,21.0,55.8,703.0
2025-10-03T21:00:00Z,B004,S02,17.9,58.7,667.0
2025-10-04T09:00:00Z,B008,S03,24.9,62.5,875.0
2025-10-04T12:00:00Z,B008,S01,20.0,62.9,639.0
2025-10-02T00:00:00Z,B006,S02,21.8,52.7,779.0
2025-10-05T15:00:00Z,B010,S03,18.1,67.1,643.0
2025-10-03T18:00:00Z,B002,S01,14.2,62.9,440.0
2025-10-02T06:00:00Z,B001,S02,25.0,48.7,781.0
2025-10-04T21:00:00Z,B006,S02,17.7,62.2,606.0
2025-10-02T12:00:00Z,B007,S01,21.0,66.4,738.0
2025-10-01T03:00:00Z,B001,S03,23.8,44.2,697.0
2025-10-01T06:00:00Z,B005,S01,24.8,51.4,737.0
2025-10-01T03:00:00Z,B003,S03,24.3,47.8,791.0
2025-10-05T15:00:00Z,B008,S03,17.6,66.5,621.0
2025-10-02T21:00:00Z,B007,S03,18.8,60.6,2500.0
2025-10-03T15:00:00Z,B010,S02,18.4,65.3,594.0
2025-10-04T06:00:00Z,B001,S02,24.8,51.6,874.0
2025-10-05T12:00:00Z,B008,S02,22.6,62.2,778.0
2025-10-03T06:00:00Z,B008,S02,26.2,52.4,952.0
2025-10-03T21:00:00Z,B007,S01,16.9,57.5,612.0
2025-10-03T03:00:00Z,B004,S02,22.5,50.2,666.0
2025-10-05T06:00:00Z,B006,S03,26.1,52.7,804.0
2025-10-04T00:00:00Z,B001,S02,19.7,55.7,636.0
2025-10-03T18:00:00Z,B008,S02,16.1,67.9,572.0
2025-10-02T15:00:00Z,B008,S02,17.2,64.4,613.0
2025-10-03T12:00:00Z,B006,S03,19.9,62.7,673.0
2025-10-02T09:00:00Z,B005,S01,24.9,55.7,770.0
2025-10-04T03:00:00Z,B006,S03,24.5,48.5,719.0
2025-10-05T09:00:00Z,B007,S02,25.1,48.1,705.0
2025-10-04T03:00:00Z,B001,S02,23.5,55.7,713.0
2025-10-03T03:00:00Z,B009,S01,25.1,55.3,781.0
2025-10-02T12:00:00Z,B005,S03,19.8,61.1,591.0
2025-10-01T21:00:00Z,B009,S01,18.1,61.2,621.0
2025-10-03T00:00:00Z,B003,S02,20.9,51.8,599.0
2025-10-03T09:00:00Z,B004,S02,25.4,,699.0
2025-10-05T18:00:00Z,B004,S02,16.3,66.3,504.0
2025-10-03T15:00:00Z,B003,S01,18.0,65.4,699.0
2025-10-03T06:00:00Z,B006,S03,25.6,44.7,800.0
2025-10-01T03:00:00Z,B003,S02,24.2,53.6,675.0
2025-10-05T06:00:00Z,B007,S02,26.6,46.8,750.0
2025-10-05T15:00:00Z,B010,S02,17.9,66.0,657.0
2025-10-04T12:00:00Z,B002,S02,20.0,64.3,659.0
2025-10-02T00:00:00Z,B008,S02,21.6,58.7,831.0
2025-10-02T09:00:00Z,B003,S01,24.2,60.5,689.0
2025-10-03T09:00:00Z,B006,S03,23.7,61.1,823.0
2025-10-05T06:00:00Z,B005,S01,25.8,45.1,685.0
2025-10-05T09:00:00Z,B005,S03,24.6,57.9,735.0
2025-10-01T21:00:00Z,B005,S01,18.6,55.4,629.0
2025-10-05T03:00:00Z,B003,S01,25.8,51.7,730.0
2025-10-05T00:00:00Z,B008,S03,20.7,57.6,645.0
2025-10-05T12:00:00Z,B009,S03,23.7,57.3,836.0
2025-10-02T00:00:00Z,B004,S03,20.7,58.5,676.0
2025-10-02T09:00:00Z,B004,S02,23.9,61.1,704.0
2025-10-05T06:00:00Z,B009,S03,26.0,50.6,784.0
2025-10-01T06:00:00Z,B007,S01,27.3,51.3,727.0
2025-10-01T18:00:00Z,B008,S03,14.9,71.1,570.0
2025-10-01T21:00:00Z,B010,S03,18.4,55.6,611.0
2025-10-04T15:00:00Z,B002,S01,15.8,67.1,507.0
2025-10-03T06:00:00Z,B002,S03,25.0,55.2,683.0
2025-10-05T21:00:00Z,B002,S03,17.4,59.7,539.0
2025-10-02T09:00:00Z,B010,S01,25.2,56.7,795.0
2025-10-05T00:00:00Z,B002,S02,20.6,55.2,763.0
2025-10-04T21:00:00Z,B002,S02,16.7,62.2,600.0
2025-10-02T09:00:00Z,B006,S03,23.6,58.0,886.0
2025-10-03T12:00:00Z,B006,S02,20.1,62.4,678.0
2025-10-02T00:00:00Z,B008,S03,22.0,55.1,780.0
2025-10-05T09:00:00Z,B010,S01,24.3,58.8,619.0
2025-10-01T06:00:00Z,B008,S02,25.6,54.5,689.0
2025-10-02T15:00:00Z,B008,S03,17.7,63.8,669.0
2025-10-05T03:00:00Z,B006,S03,24.4,51.0,695.0
2025-10-03T18:00:00Z,B005,S03,16.0,66.8,455.0
2025-10-02T21:00:00Z,B009,S02,17.5,56.3,588.0
2025-10-01T09:00:00Z,B003,S03,24.1,58.0,735.0
2025-10-01T12:00:00Z,B008,S03,20.9,58.8,673.0
2025-10-03T00:00:00Z,B008,S01,20.7,51.3,700.0
2025-10-03T21:00:00Z,B006,S02,15.8,59.4,596.0
2025-10-05T15:00:00Z,B004,S02,17.7,71.3,641.0
2025-10-02T18:00:00Z,B008,S02,16.4,69.9,625.0
2025-10-05T21:00:00Z,B007,S03,17.6,59.3,542.0
2025-10-03T15:00:00Z,B003,S03,15.9,66.8,669.0
2025-10-01T06:00:00Z,B001,S01,25.9,48.7,717.0
2025-10-04T15:00:00Z,B002,S03,15.0,56.7,597.0
2025-10-02T09:00:00Z,B006,S02,24.3,54.7,860.0
2025-10-05T12:00:00Z,B010,S02,21.0,59.6,597.0
2025-10-05T12:00:00Z,B001,S02,20.4,64.1,515.0
2025-10-04T06:00:00Z,B010,S01,24.5,52.7,800.0
2025-10-02T09:00:00Z,B004,S01,24.3,54.8,619.0
2025-10-03T12:00:00Z,B002,S02,21.6,55.9,528.0
2025-10-05T12:00:00Z,B006,S03,21.0,62.1,719.0
2025-10-03T03:00:00Z,B005,S03,26.4,49.7,799.0
2025-10-04T06:00:00Z,B010,S02,26.7,52.3,910.0
2025-10-04T18:00:00Z,B009,S01,16.1,60.9,665.0
2025-10-04T03:00:00Z,B009,S02,25.1,50.3,794.0
2025-10-02T06:00:00Z,B009,S02,28.4,54.5,926.0
2025-10-02T12:00:00Z,B006,S02,20.4,62.2,722.0
2025-10-04T15:00:00Z,B005,S03,17.3,68.8,684.0
2025-10-03T03:00:00Z,B007,S02,24.2,53.2,717.0
2025-10-03T06:00:00Z,B007,S03,26.7,44.5,776.0
2025-10-01T15:00:00Z,B009,S01,18.2,68.8,568.0
2025-10-02T03:00:00Z,B008,S02,26.8,43.6,739.0
2025-10-05T15:00:00Z,B001,S01,16.1,66.2,563.0
2025-10-05T03:00:00Z,B003,S03,25.2,52.0,654.0
2025-10-03T06:00:00Z,B010,S01,26.0,49.4,747.0
2025-10-05T12:00:00Z,B002,S03,20.3,70.2,560.0
2025-10-02T21:00:00Z,B008,S03,19.9,58.4,790.0
2025-10-03T09:00:00Z,B005,S01,24.7,51.6,840.0
2025-10-05T03:00:00Z,B005,S02,23.9,50.3,765.0
2025-10-02T21:00:00Z,B001,S02,16.0,60.9,624.0
2025-10-03T18:00:00Z,B003,S02,15.6,64.5,602.0
2025-10-01T18:00:00Z,B003,S02,18.2,69.4,609.0
2025-10-02T18:00:00Z,B009,S01,16.0,62.4,631.0
2025-10-03T09:00:00Z,B002,S03,25.2,54.6,729.0
2025-10-01T03:00:00Z,B006,S02,-10.0,48.1,734.0
2025-10-04T09:00:00Z,B004,S01,23.7,54.4,744.0
2025-10-03T18:00:00Z,B007,S01,14.7,65.3,594.0
2025-10-04T18:00:00Z,B004,S01,17.0,65.7,693.0
2025-10-05T00:00:00Z,B003,S03,22.1,52.4,679.0
2025-10-05T03:00:00Z,B002,S02,23.9,57.4,616.0
2025-10-05T09:00:00Z,B002,S03,23.8,57.0,643.0
2025-10-05T12:00:00Z,B009,S01,22.8,63.7,674.0
2025-10-01T00:00:00Z,B005,S01,20.4,55.7,595.0
2025-10-01T21:00:00Z,B005,S03,17.6,58.4,679.0
2025-10-05T12:00:00Z,B001,S03,19.7,62.1,649.0
2025-10-05T06:00:00Z,B008,S03,27.3,52.7,834.0
2025-10-01T18:00:00Z,B009,S01,16.9,67.8,725.0
2025-10-04T15:00:00Z,B010,S01,17.5,64.1,604.0
2025-10-02T06:00:00Z,B007,S02,26.6,47.8,736.0
2025-10-03T18:00:00Z,B007,S02,14.0,57.8,484.0
2025-10-01T00:00:00Z,B002,S01,20.4,53.5,635.0
2025-10-02T21:00:00Z,B008,S02,17.4,63.6,621.0
2025-10-05T21:00:00Z,B009,S01,18.7,67.1,653.0
2025-10-03T06:00:00Z,B007,S02,25.8,54.7,791.0
2025-10-03T18:00:00Z,B001,S02,14.0,63.6,539.0
2025-10-05T03:00:00Z,B008,S02,25.3,46.3,794.0
2025-10-02T15:00:00Z,B004,S03,17.5,60.1,694.0
2025-10-05T09:00:00Z,B005,S01,24.3,56.5,704.0
2025-10-02T06:00:00Z,B005,S03,25.5,50.7,744.0
2025-10-03T21:00:00Z,B002,S03,16.4,59.1,581.0
2025-10-02T15:00:00Z,B006,S01,17.5,68.0,498.0
2025-10-03T15:00:00Z,B002,S03,17.0,65.6,579.0
2025-10-05T15:00:00Z,B007,S01,17.7,65.4,752.0
2025-10-05T21:00:00Z,B007,S02,17.5,65.8,674.0
2025-10-04T03:00:00Z,B004,S03,26.2,50.7,720.0
2025-10-02T12:00:00Z,B001,S02,20.8,60.2,653.0
2025-10-02T00:00:00Z,B010,S03,21.7,48.8,773.0
2025-10-01T15:00:00Z,B005,S01,17.6,62.8,686.0
2025-10-03T21:00:00Z,B010,S02,17.6,56.8,582.0
2025-10-01T03:00:00Z,B008,S03,23.6,53.7,827.0
2025-10-05T09:00:00Z,B002,S01,24.1,53.6,694.0
2025-10-05T09:00:00Z,B010,S03,25.0,54.9,951.0
2025-10-01T00:00:00Z,B006,S01,21.0,52.1,734.0
2025-10-01T03:00:00Z,B008,S02,24.8,49.5,857.0
2025-10-02T00:00:00Z,B003,S01,19.7,49.7,624.0
2025-10-01T03:00:00Z,B004,S03,23.9,,714.0
2025-10-04T00:00:00Z,B009,S01,21.2,53.7,638.0
2025-10-04T03:00:00Z,B010,S03,26.5,48.1,951.0
2025-10-03T18:00:00Z,B005,S02,16.4,67.7,596.0
2025-10-05T15:00:00Z,B001,S03,15.9,63.2,582.0
2025-10-02T03:00:00Z,B007,S01,24.3,48.8,827.0
2025-10-04T12:00:00Z,B006,S01,20.4,60.5,651.0
2025-10-01T12:00:00Z,B010,S03,22.4,58.6,838.0
2025-10-04T18:00:00Z,B010,S02,15.8,59.4,540.0
2025-10-02T09:00:00Z,B003,S02,23.8,53.8,747.0
2025-10-01T12:00:00Z,B009,S03,21.7,59.6,761.0
2025-10-03T15:00:00Z,B004,S01,17.7,57.6,666.0
2025-10-03T03:00:00Z,B007,S03,24.3,48.2,633.0
2025-10-01T00:00:00Z,B002,S03,20.9,48.9,713.0
2025-10-05T12:00:00Z,B005,S03,20.5,67.8,661.0
2025-10-04T03:00:00Z,B009,S01,25.1,51.1,761.0
2025-10-03T12:00:00Z,B010,S02,21.9,61.9,748.0
2025-10-04T21:00:00Z,B010,S03,17.0,56.1,739.0
2025-10-03T00:00:00Z,B006,S03,20.7,57.2,707.0
2025-10-04T03:00:00Z,B005,S01,24.5,52.1,731.0
2025-10-04T12:00:00Z,B003,S03,20.4,61.8,750.0
2025-10-05T06:00:00Z,B010,S03,27.0,54.2,815.0
2025-10-03T12:00:00Z,B003,S03,21.0,63.0,665.0
2025-10-02T21:00:00Z,B006,S01,17.2,57.8,586.0
2025-10-05T06:00:00Z,B002,S01,26.0,54.2,786.0
2025-10-04T00:00:00Z,B010,S02,21.6,64.0,767.0
2025-10-01T21:00:00Z,B007,S02,19.5,65.4,652.0
2025-10-05T09:00:00Z,B009,S02,25.4,52.7,843.0
2025-10-01T21:00:00Z,B003,S02,17.8,58.7,637.0
2025-10-01T06:00:00Z,B003,S03,24.8,49.5,785.0
2025-10-04T03:00:00Z,B007,S03,25.7,47.6,845.0
2025-10-04T00:00:00Z,B007,S03,21.3,51.7,785.0
2025-10-01T03:00:00Z,B007,S03,25.5,52.3,735.0
2025-10-01T06:00:00Z,B001,S03,23.9,54.2,781.0
2025-10-05T18:00:00Z,B007,S02,18.0,69.3,610.0
2025-10-04T00:00:00Z,B004,S03,19.9,48.0,674.0
2025-10-04T06:00:00Z,B009,S02,27.1,51.9,874.0
2025-10-01T03:00:00Z,B007,S02,24.8,54.7,710.0
2025-10-02T12:00:00Z,B010,S03,21.4,66.4,760.0
2025-10-01T12:00:00Z,B008,S02,22.5,56.6,702.0
2025-10-02T15:00:00Z,B003,S03,17.6,59.9,759.0
2025-10-02T06:00:00Z,B001,S01,26.0,52.0,780.0
2025-10-04T18:00:00Z,B004,S03,15.6,62.7,568.0
2025-10-05T00:00:00Z,B001,S01,19.9,50.9,595.0
2025-10-04T15:00:00Z,B010,S02,17.7,68.5,723.0
2025-10-02T15:00:00Z,B004,S02,16.7,66.7,472.0
2025-10-03T12:00:00Z,B005,S03,20.0,60.5,721.0
2025-10-03T18:00:00Z,B004,S01,16.3,58.0,541.0
2025-10-04T12:00:00Z,B007,S03,21.2,64.2,764.0
2025-10-03T03:00:00Z,B008,S02,24.2,50.8,753.0
2025-10-03T03:00:00Z,B010,S03,26.1,49.2,832.0
2025-10-01T00:00:00Z,B008,S01,21.2,55.4,677.0
2025-10-03T18:00:00Z,B010,S02,18.2,68.7,596.0
2025-10-03T06:00:00Z,B004,S01,26.6,50.7,796.0
2025-10-02T03:00:00Z,B001,S03,22.9,50.0,662.0
2025-10-05T15:00:00Z,B007,S02,18.0,66.8,637.0
2025-10-01T03:00:00Z,B006,S01,25.0,50.4,847.0
2025-10-02T15:00:00Z,B002,S03,17.3,61.8,464.0
2025-10-02T12:00:00Z,B003,S03,20.8,60.1,677.0
2025-10-02T15:00:00Z,B002,S01,17.6,68.3,722.0
2025-10-04T06:00:00Z,B003,S03,24.5,43.3,673.0
2025-10-03T15:00:00Z,B008,S01,18.2,69.1,614.0
2025-10-01T21:00:00Z,B001,S01,16.5,61.0,570.0
2025-10-02T18:00:00Z,B010,S02,16.7,61.2,736.0
2025-10-01T00:00:00Z,B003,S03,21.9,54.0,633.0
2025-10-01T21:00:00Z,B009,S03,18.3,58.1,693.0
2025-10-04T09:00:00Z,B002,S02,24.4,52.2,672.0
2025-10-03T15:00:00Z,B009,S01,16.9,70.1,732.0
2025-10-05T00:00:00Z,B005,S02,20.8,54.7,690.0
2025-10-04T00:00:00Z,B003,S02,20.1,52.0,671.0
2025-10-04T21:00:00Z,B001,S01,16.5,56.3,583.0
2025-10-05T15:00:00Z,B007,S03,17.9,66.4,737.0
2025-10-01T12:00:00Z,B006,S03,20.0,65.4,678.0
2025-10-03T15:00:00Z,B010,S03,19.2,66.9,821.0
2025-10-01T00:00:00Z,B003,S01,20.5,58.5,607.0
2025-10-01T06:00:00Z,B009,S02,28.1,47.9,860.0
2025-10-02T18:00:00Z,B002,S02,15.2,59.5,569.0
2025-10-01T15:00:00Z,B003,S01,18.3,59.4,683.0
2025-10-03T00:00:00Z,B001,S02,20.6,59.7,679.0
2025-10-04T18:00:00Z,B006,S01,16.7,68.1,565.0
2025-10-03T21:00:00Z,B005,S03,15.5,55.7,533.0
2025-10-04T12:00:00Z,B009,S02,20.9,69.1,638.0
2025-10-04T03:00:00Z,B002,S01,23.4,49.1,673.0
2025-10-02T06:00:00Z,B001,S03,25.0,50.1,821.0
2025-10-05T15:00:00Z,B010,S01,16.5,63.3,609.0
2025-10-05T00:00:00Z,B004,S01,19.9,55.1,638.0
2025-10-01T06:00:00Z,B006,S03,27.6,46.9,2500.0
2025-10-04T18:00:00Z,B003,S02,15.8,62.4,474.0
2025-10-05T21:00:00Z,B003,S03,17.7,62.6,702.0
2025-10-02T15:00:00Z,B001,S03,16.0,56.7,507.0
2025-10-05T12:00:00Z,B008,S03,21.8,63.8,649.0
2025-10-04T09:00:00Z,B009,S02,24.0,57.3,779.0
2025-10-03T00:00:00Z,B004,S01,22.0,54.4,647.0
2025-10-01T09:00:00Z,B003,S01,23.0,58.0,724.0
2025-10-05T21:00:00Z,B009,S03,17.4,58.8,589.0
2025-10-01T21:00:00Z,B001,S03,18.3,60.4,605.0
2025-10-02T18:00:00Z,B002,S03,14.8,67.1,505.0
2025-10-01T12:00:00Z,B004,S03,21.0,60.5,646.0
2025-10-02T15:00:00Z,B002,S02,17.3,67.3,541.0
2025-10-04T03:00:00Z,B004,S02,24.7,49.9,596.0
2025-10-04T21:00:00Z,B010,S02,16.8,65.2,631.0
2025-10-05T18:00:00Z,B001,S03,16.3,68.5,521.0
2025-10-05T21:00:00Z,B001,S03,17.0,56.1,577.0
2025-10-05T09:00:00Z,B008,S02,25.2,56.0,714.0
2025-10-05T06:00:00Z,B008,S01,26.7,45.4,877.0
2025-10-01T00:00:00Z,B001,S01,20.6,56.8,670.0
2025-10-05T06:00:00Z,B004,S01,25.9,53.4,877.0
2025-10-01T03:00:00Z,B004,S02,23.9,46.8,600.0
2025-10-01T12:00:00Z,B004,S02,20.3,65.5,668.0
2025-10-01T06:00:00Z,B008,S01,26.2,55.6,794.0
2025-10-02T15:00:00Z,B008,S01,18.0,66.3,628.0
2025-10-01T06:00:00Z,B002,S02,25.5,55.7,747.0
2025-10-05T06:00:00Z,B001,S03,26.6,53.9,823.0
2025-10-04T18:00:00Z,B006,S02,16.1,66.4,685.0
2025-10-04T18:00:00Z,B002,S01,14.0,61.4,553.0
2025-10-05T21:00:00Z,B010,S02,17.7,67.0,668.0
2025-10-04T21:00:00Z,B007,S02,17.9,62.4,689.0
2025-10-04T12:00:00Z,B010,S03,22.1,59.2,702.0
2025-10-02T00:00:00Z,B004,S01,21.3,53.3,655.0
2025-10-03T21:00:00Z,B005,S02,16.8,64.4,719.0
2025-10-05T15:00:00Z,B004,S03,16.8,65.0,430.0
2025-10-02T09:00:00Z,B010,S02,24.0,48.7,822.0
2025-10-02T12:00:00Z,B005,S02,21.2,61.7,722.0
2025-10-04T03:00:00Z,B006,S01,25.1,50.9,695.0
2025-10-03T00:00:00Z,B009,S01,22.3,48.0,690.0
2025-10-05T00:00:00Z,B005,S01,20.9,57.3,646.0
2025-10-01T18:00:00Z,B007,S03,16.5,63.7,631.0
2025-10-05T00:00:00Z,B001,S02,19.0,52.8,1600.0
2025-10-03T06:00:00Z,B003,S01,24.3,51.2,742.0
2025-10-04T00:00:00Z,B006,S01,20.4,55.2,716.0
2025-10-05T06:00:00Z,B002,S03,25.2,53.9,729.0
2025-10-02T21:00:00Z,B002,S01,18.8,60.9,628.0
2025-10-03T00:00:00Z,B006,S01,21.6,53.6,608.0
2025-10-05T12:00:00Z,B005,S01,22.6,59.3,667.0
2025-10-03T15:00:00Z,B009,S03,20.4,60.4,717.0
2025-10-01T06:00:00Z,B007,S03,26.4,47.6,817.0
2025-10-02T03:00:00Z,B007,S03,24.3,53.2,766.0
2025-10-05T00:00:00Z,B005,S03,21.4,51.9,714.0
2025-10-04T21:00:00Z,B009,S03,17.3,57.4,745.0
2025-10-03T15:00:00Z,B005,S01,16.8,63.5,657.0
2025-10-03T06:00:00Z,B005,S02,24.2,52.1,788.0
2025-10-04T15:00:00Z,B010,S03,17.3,67.7,631.0
2025-10-02T00:00:00Z,B007,S01,20.6,56.3,688.0
2025-10-03T15:00:00Z,B005,S03,17.0,70.8,624.0
2025-10-03T21:00:00Z,B003,S03,17.7,62.4,682.0
2025-10-05T15:00:00Z,B009,S03,17.8,65.0,708.0
2025-10-03T21:00:00Z,B008,S01,18.5,61.4,673.0
2025-10-02T15:00:00Z,B003,S02,17.1,65.8,699.0
2025-10-01T12:00:00Z,B004,S01,20.9,61.2,612.0
2025-10-03T12:00:00Z,B008,S01,21.8,58.4,679.0
2025-10-03T09:00:00Z,B006,S02,24.0,57.5,776.0
2025-10-02T18:00:00Z,B001,S01,15.7,63.4,453.0
2025-10-01T18:00:00Z,B006,S03,16.6,64.7,751.0
2025-10-01T18:00:00Z,B001,S03,14.4,65.9,446.0
2025-10-02T06:00:00Z,B004,S01,25.3,47.8,682.0
2025-10-01T15:00:00Z,B002,S02,16.8,64.1,631.0
2025-10-02T09:00:00Z,B002,S01,25.1,47.6,752.0
2025-10-02T21:00:00Z,B003,S03,16.3,56.7,677.0
2025-10-03T09:00:00Z,B001,S02,26.2,56.7,706.0
2025-10-04T15:00:00Z,B006,S03,17.4,66.4,641.0
2025-10-05T12:00:00Z,B006,S02,21.8,62.9,681.0
2025-10-05T06:00:00Z,B003,S03,25.5,49.1,701.0
2025-10-02T00:00:00Z,B009,S01,21.2,49.4,840.0
2025-10-04T00:00:00Z,B004,S02,20.1,54.0,646.0
2025-10-02T12:00:00Z,B003,S02,21.4,60.4,746.0
2025-10-01T03:00:00Z,B001,S02,24.0,47.8,793.0
2025-10-02T03:00:00Z,B003,S03,24.2,51.6,758.0
2025-10-02T18:00:00Z,B006,S01,16.2,66.7,588.0
2025-10-04T15:00:00Z,B004,S02,17.7,67.8,598.0
2025-10-05T21:00:00Z,B001,S02,15.8,59.7,529.0
2025-10-02T15:00:00Z,B006,S03,19.8,68.5,696.0
2025-10-04T12:00:00Z,B001,S01,20.7,64.8,694.0
